Transaction ID,Account Number,Customer ID,Transaction Type,Transaction Date and Time,Transaction Amount,Closing Balance,Transaction Mode,Transaction Status,Merchant Category Code,Merchant ID,Merchant Name,Transaction Location,Transaction Type,Payment Mode
TX93711,ACC2,CUSTOMER2,Purchase,2/4/2025 17:34,189.35,720.67,Mobile,Failed,Clothing,MER525,Merchant 3,Location 34,Debit,Debit Card
TX97190,ACC2,CUSTOMER2,Purchase,1/30/2025 14:54,43.33,1120.71,Online,Completed,Electronics,MER844,Merchant 45,Location 48,Credit,Debit Card
TX58305,ACC2,CUSTOMER2,Transfer,3/7/2025 3:55,289.74,3619.25,Offline,Failed,Groceries,MER733,Merchant 9,Location 4,Credit,Credit Card
TX65693,ACC2,CUSTOMER2,Refund,10/29/2024 19:13,481.62,8003.96,Mobile,Completed,Groceries,MER512,Merchant 30,Location 18,Debit,Wallet
TX10254,ACC2,CUSTOMER2,Refund,2/23/2025 3:56,192.77,1425.53,Online,Failed,Clothing,MER186,Merchant 38,Location 47,Debit,Debit Card
TX40643,ACC2,CUSTOMER2,Purchase,11/8/2024 13:26,279.78,5720.62,Online,Pending,Entertainment,MER159,Merchant 33,Location 42,Debit,Debit Card
TX86090,ACC2,CUSTOMER2,Refund,12/4/2024 12:01,417.46,4929.9,Mobile,Failed,Electronics,MER397,Merchant 77,Location 48,Credit,Credit Card
TX22098,ACC2,CUSTOMER2,Refund,1/30/2025 8:38,330.25,5398.3,Offline,Pending,Electronics,MER639,Merchant 13,Location 45,Debit,Debit Card
TX76340,ACC2,CUSTOMER2,Purchase,2/6/2025 19:36,382.86,7738.68,Online,Pending,Clothing,MER368,Merchant 84,Location 43,Credit,Debit Card
TX22618,ACC2,CUSTOMER2,Purchase,2/15/2025 1:09,415.39,1588.99,Mobile,Failed,Entertainment,MER189,Merchant 8,Location 8,Debit,Net Banking
TX71550,ACC2,CUSTOMER2,Purchase,2/15/2025 1:49,401.1,775.76,Mobile,Failed,Entertainment,MER276,Merchant 9,Location 2,Credit,Credit Card
TX27202,ACC2,CUSTOMER2,Refund,11/27/2024 17:31,29.57,2494.51,Mobile,Pending,Clothing,MER549,Merchant 94,Location 41,Debit,Credit Card
TX79224,ACC2,CUSTOMER2,Transfer,10/5/2024 11:32,416.73,4243.5,Online,Completed,Clothing,MER168,Merchant 31,Location 10,Debit,Credit Card
TX36340,ACC2,CUSTOMER2,Refund,1/1/2025 18:06,266.23,5779.76,Mobile,Failed,Electronics,MER163,Merchant 36,Location 27,Debit,Wallet
TX60611,ACC2,CUSTOMER2,Purchase,11/19/2024 21:17,307.48,8112.83,Mobile,Pending,Clothing,MER574,Merchant 32,Location 9,Debit,Debit Card
TX30659,ACC2,CUSTOMER2,Refund,9/30/2024 4:52,395.09,5006.54,Offline,Pending,Clothing,MER860,Merchant 40,Location 3,Debit,Credit Card
TX41631,ACC2,CUSTOMER2,Purchase,2/13/2025 3:27,55.6,1143.83,Mobile,Pending,Clothing,MER148,Merchant 10,Location 21,Credit,Credit Card
TX55583,ACC2,CUSTOMER2,Refund,10/18/2024 9:59,220.72,149.89,Offline,Failed,Clothing,MER378,Merchant 33,Location 37,Debit,Debit Card
TX62690,ACC2,CUSTOMER2,Transfer,3/9/2025 20:25,202.22,8817.74,Online,Completed,Electronics,MER741,Merchant 41,Location 40,Credit,Debit Card
TX20877,ACC2,CUSTOMER2,Transfer,9/23/2024 8:51,299.35,8333.49,Offline,Failed,Groceries,MER930,Merchant 35,Location 50,Credit,Net Banking
TX50559,ACC2,CUSTOMER2,Refund,12/30/2024 0:00,281.52,2179.51,Mobile,Pending,Electronics,MER114,Merchant 75,Location 22,Credit,Wallet
TX69109,ACC2,CUSTOMER2,Purchase,11/26/2024 19:24,305.96,6038.45,Online,Pending,Electronics,MER239,Merchant 33,Location 6,Debit,Credit Card
TX33191,ACC2,CUSTOMER2,Purchase,10/13/2024 4:37,469.57,4061.96,Mobile,Completed,Entertainment,MER183,Merchant 84,Location 8,Credit,Debit Card
TX75885,ACC2,CUSTOMER2,Purchase,2/14/2025 20:34,305.82,3026.93,Offline,Pending,Electronics,MER377,Merchant 99,Location 42,Debit,Credit Card
TX54688,ACC2,CUSTOMER2,Purchase,1/10/2025 14:47,146.8,6472.93,Offline,Pending,Entertainment,MER887,Merchant 84,Location 14,Credit,Debit Card
TX47014,ACC2,CUSTOMER2,Refund,12/10/2024 6:30,466.38,9011.19,Mobile,Completed,Electronics,MER169,Merchant 52,Location 44,Credit,Net Banking
TX91760,ACC2,CUSTOMER2,Purchase,10/17/2024 14:14,123.22,2248.28,Mobile,Completed,Groceries,MER656,Merchant 84,Location 12,Debit,Credit Card
TX89041,ACC2,CUSTOMER2,Refund,12/9/2024 0:09,483.64,3159.9,Mobile,Completed,Clothing,MER474,Merchant 12,Location 16,Credit,Credit Card
TX37730,ACC2,CUSTOMER2,Purchase,10/28/2024 0:13,493.59,489.5,Mobile,Pending,Entertainment,MER805,Merchant 53,Location 30,Debit,Wallet
TX82133,ACC2,CUSTOMER2,Transfer,3/6/2025 13:10,286.86,3802.97,Offline,Pending,Electronics,MER318,Merchant 44,Location 15,Credit,Wallet
TX30082,ACC2,CUSTOMER2,Refund,12/17/2024 8:29,295.27,5661.08,Offline,Completed,Entertainment,MER956,Merchant 8,Location 20,Credit,Credit Card
TX95937,ACC2,CUSTOMER2,Transfer,10/12/2024 23:40,53.93,2037.12,Online,Pending,Groceries,MER366,Merchant 33,Location 1,Debit,Debit Card
TX31348,ACC2,CUSTOMER2,Refund,11/18/2024 18:55,208.64,6595.21,Online,Pending,Electronics,MER891,Merchant 51,Location 21,Credit,Wallet
TX50056,ACC2,CUSTOMER2,Transfer,12/16/2024 18:45,424.45,9791.76,Online,Completed,Entertainment,MER916,Merchant 63,Location 4,Credit,Net Banking
TX66964,ACC2,CUSTOMER2,Transfer,3/4/2025 22:20,251.76,8608.55,Mobile,Pending,Groceries,MER765,Merchant 39,Location 24,Debit,Debit Card
TX83090,ACC2,CUSTOMER2,Transfer,12/16/2024 4:44,264.3,8409.39,Mobile,Completed,Clothing,MER979,Merchant 90,Location 36,Credit,Debit Card
TX21815,ACC2,CUSTOMER2,Refund,1/27/2025 14:59,308.14,153.37,Offline,Pending,Electronics,MER697,Merchant 29,Location 41,Credit,Debit Card
TX31555,ACC2,CUSTOMER2,Refund,12/6/2024 18:57,345.96,2100.56,Online,Pending,Electronics,MER466,Merchant 27,Location 30,Debit,Net Banking
TX34202,ACC2,CUSTOMER2,Refund,3/1/2025 20:17,314.78,4772.64,Offline,Completed,Electronics,MER762,Merchant 70,Location 24,Credit,Debit Card
TX44378,ACC2,CUSTOMER2,Refund,12/30/2024 15:38,261.55,8122.85,Offline,Pending,Entertainment,MER468,Merchant 89,Location 11,Credit,Wallet
TX35275,ACC2,CUSTOMER2,Refund,2/28/2025 13:48,67.89,3532.53,Offline,Completed,Entertainment,MER863,Merchant 21,Location 33,Credit,Debit Card
TX14659,ACC2,CUSTOMER2,Refund,12/3/2024 17:12,141.49,3794.62,Offline,Failed,Electronics,MER205,Merchant 57,Location 42,Debit,Wallet
TX11086,ACC2,CUSTOMER2,Purchase,2/27/2025 20:09,404.84,6231.7,Mobile,Failed,Electronics,MER533,Merchant 36,Location 16,Credit,Wallet
TX61773,ACC2,CUSTOMER2,Purchase,9/20/2024 18:11,486.71,1741.67,Mobile,Completed,Entertainment,MER196,Merchant 18,Location 48,Credit,Debit Card
TX30281,ACC2,CUSTOMER2,Refund,11/8/2024 14:28,440.02,3924.22,Mobile,Pending,Groceries,MER989,Merchant 87,Location 19,Credit,Wallet
TX28733,ACC2,CUSTOMER2,Purchase,12/31/2024 6:27,444.04,1653.18,Mobile,Completed,Entertainment,MER986,Merchant 43,Location 43,Credit,Debit Card
TX65354,ACC2,CUSTOMER2,Refund,2/9/2025 16:11,154.94,2526.45,Mobile,Pending,Groceries,MER684,Merchant 38,Location 42,Debit,Credit Card
TX71456,ACC2,CUSTOMER2,Purchase,2/9/2025 3:54,254.63,6804.93,Offline,Completed,Groceries,MER846,Merchant 81,Location 20,Credit,Wallet
TX55960,ACC2,CUSTOMER2,Refund,10/23/2024 13:48,99.58,3076.05,Mobile,Pending,Clothing,MER901,Merchant 65,Location 14,Credit,Debit Card
TX12265,ACC2,CUSTOMER2,Transfer,1/16/2025 15:51,137.09,8776.76,Online,Pending,Groceries,MER317,Merchant 39,Location 34,Credit,Debit Card
TX12281,ACC2,CUSTOMER2,Transfer,12/8/2024 15:18,210.06,3478.38,Offline,Completed,Electronics,MER641,Merchant 31,Location 30,Credit,Credit Card
TX26883,ACC2,CUSTOMER2,Refund,12/1/2024 10:59,488.37,2400.9,Mobile,Pending,Entertainment,MER344,Merchant 65,Location 29,Debit,Credit Card
TX77303,ACC2,CUSTOMER2,Refund,9/15/2024 22:29,196,1747.05,Online,Completed,Electronics,MER514,Merchant 33,Location 42,Debit,Debit Card
TX72463,ACC2,CUSTOMER2,Refund,9/30/2024 16:24,266.7,1202.57,Online,Failed,Entertainment,MER977,Merchant 46,Location 26,Credit,Debit Card
TX46646,ACC2,CUSTOMER2,Refund,10/25/2024 12:18,477.64,735.53,Offline,Pending,Entertainment,MER325,Merchant 26,Location 2,Debit,Wallet
TX32655,ACC2,CUSTOMER2,Refund,10/22/2024 5:53,30.44,9025.43,Offline,Pending,Electronics,MER450,Merchant 89,Location 21,Debit,Credit Card
TX35377,ACC2,CUSTOMER2,Refund,10/10/2024 14:11,424.82,7756.95,Online,Completed,Groceries,MER158,Merchant 38,Location 27,Debit,Credit Card
TX63962,ACC2,CUSTOMER2,Purchase,1/13/2025 21:41,367.17,4368.64,Mobile,Completed,Entertainment,MER149,Merchant 6,Location 17,Credit,Credit Card
TX76643,ACC2,CUSTOMER2,Purchase,1/1/2025 22:09,484.34,6500.83,Mobile,Failed,Entertainment,MER524,Merchant 24,Location 18,Credit,Wallet
TX66201,ACC2,CUSTOMER2,Refund,2/21/2025 21:19,385.46,5069.73,Mobile,Pending,Groceries,MER920,Merchant 17,Location 33,Credit,Wallet
TX35457,ACC3,CUSTOMER3,Transfer,1/30/2025 3:15,240.09,5921.77,Offline,Failed,Groceries,MER427,Merchant 25,Location 49,Credit,Debit Card
TX96175,ACC3,CUSTOMER3,Purchase,12/29/2024 16:54,108.25,1203.38,Offline,Pending,Electronics,MER345,Merchant 39,Location 28,Debit,Credit Card
TX59736,ACC3,CUSTOMER3,Transfer,11/2/2024 10:40,246.59,3373.21,Online,Completed,Entertainment,MER291,Merchant 84,Location 1,Debit,Net Banking
TX86579,ACC3,CUSTOMER3,Refund,11/11/2024 0:15,440.43,5263.91,Mobile,Completed,Groceries,MER744,Merchant 33,Location 44,Debit,Debit Card
TX24635,ACC3,CUSTOMER3,Refund,10/5/2024 7:39,226.1,4204.26,Mobile,Pending,Electronics,MER382,Merchant 7,Location 5,Debit,Credit Card
TX31735,ACC3,CUSTOMER3,Refund,1/4/2025 9:30,402.44,2808.47,Mobile,Failed,Electronics,MER780,Merchant 62,Location 1,Credit,Credit Card
TX49991,ACC3,CUSTOMER3,Refund,10/11/2024 20:58,384.88,4000.43,Offline,Completed,Clothing,MER161,Merchant 20,Location 23,Credit,Credit Card
TX72664,ACC3,CUSTOMER3,Purchase,9/19/2024 1:11,28.41,9949.19,Offline,Completed,Clothing,MER212,Merchant 54,Location 15,Debit,Debit Card
TX23206,ACC3,CUSTOMER3,Transfer,1/23/2025 9:04,401.37,2713.58,Offline,Completed,Clothing,MER170,Merchant 67,Location 1,Credit,Net Banking
TX40035,ACC3,CUSTOMER3,Refund,9/27/2024 11:31,373.67,4613.24,Online,Completed,Electronics,MER232,Merchant 55,Location 33,Credit,Wallet
TX80999,ACC3,CUSTOMER3,Transfer,12/30/2024 12:20,333.9,3047.52,Mobile,Completed,Clothing,MER548,Merchant 64,Location 49,Credit,Net Banking
TX69228,ACC3,CUSTOMER3,Purchase,11/20/2024 1:18,107.66,6248.5,Online,Failed,Clothing,MER141,Merchant 99,Location 40,Credit,Debit Card
TX36491,ACC3,CUSTOMER3,Refund,2/25/2025 1:20,389.09,4908.46,Online,Completed,Clothing,MER328,Merchant 36,Location 40,Credit,Debit Card
TX45794,ACC3,CUSTOMER3,Purchase,11/17/2024 4:32,496.28,7407.41,Online,Completed,Clothing,MER622,Merchant 80,Location 50,Credit,Debit Card
TX29312,ACC3,CUSTOMER3,Refund,11/28/2024 11:45,350.96,8000.49,Offline,Pending,Electronics,MER297,Merchant 70,Location 35,Credit,Credit Card
TX88246,ACC3,CUSTOMER3,Refund,2/17/2025 19:29,483.31,917.26,Offline,Failed,Entertainment,MER167,Merchant 58,Location 42,Credit,Credit Card
TX11907,ACC3,CUSTOMER3,Transfer,9/26/2024 6:59,221.64,8009.88,Offline,Pending,Electronics,MER521,Merchant 23,Location 10,Credit,Net Banking
TX50513,ACC3,CUSTOMER3,Transfer,11/19/2024 5:30,232.45,2271.16,Online,Failed,Clothing,MER955,Merchant 54,Location 17,Credit,Debit Card
TX60871,ACC3,CUSTOMER3,Purchase,10/17/2024 12:31,385.35,4507.31,Offline,Completed,Clothing,MER451,Merchant 58,Location 42,Credit,Debit Card
TX85794,ACC3,CUSTOMER3,Purchase,1/13/2025 9:45,53.48,7797.69,Offline,Pending,Entertainment,MER106,Merchant 40,Location 49,Debit,Credit Card
TX97732,ACC3,CUSTOMER3,Purchase,12/20/2024 20:35,161.12,2649.88,Online,Completed,Electronics,MER863,Merchant 60,Location 42,Debit,Credit Card
TX70561,ACC3,CUSTOMER3,Refund,11/18/2024 8:46,113.73,7447.4,Mobile,Completed,Clothing,MER667,Merchant 61,Location 7,Debit,Wallet
TX84919,ACC3,CUSTOMER3,Purchase,11/4/2024 3:06,65.31,7086.5,Offline,Failed,Groceries,MER785,Merchant 53,Location 5,Credit,Credit Card
TX97087,ACC3,CUSTOMER3,Purchase,2/21/2025 20:46,230.9,933.74,Mobile,Pending,Electronics,MER687,Merchant 41,Location 7,Debit,Net Banking
TX91108,ACC3,CUSTOMER3,Refund,1/4/2025 21:05,318.63,1845.53,Offline,Completed,Electronics,MER580,Merchant 58,Location 38,Credit,Net Banking
TX48288,ACC3,CUSTOMER3,Transfer,3/4/2025 2:55,294.27,3780.26,Mobile,Failed,Electronics,MER845,Merchant 26,Location 29,Credit,Debit Card
TX35837,ACC3,CUSTOMER3,Purchase,10/18/2024 18:01,421.55,191.83,Mobile,Completed,Entertainment,MER825,Merchant 14,Location 25,Debit,Wallet
TX63971,ACC3,CUSTOMER3,Transfer,10/29/2024 7:16,33.51,3835.63,Online,Completed,Electronics,MER221,Merchant 60,Location 6,Credit,Credit Card
TX29879,ACC3,CUSTOMER3,Transfer,12/2/2024 0:26,65.66,5000.79,Mobile,Completed,Clothing,MER319,Merchant 97,Location 34,Debit,Wallet
TX32837,ACC3,CUSTOMER3,Refund,10/11/2024 15:10,405.33,1041.83,Online,Pending,Groceries,MER256,Merchant 97,Location 15,Debit,Wallet
TX83626,ACC3,CUSTOMER3,Transfer,10/25/2024 20:16,390.7,9650.28,Online,Completed,Groceries,MER597,Merchant 82,Location 39,Credit,Wallet
TX38036,ACC3,CUSTOMER3,Transfer,10/17/2024 4:44,270.7,5511.83,Online,Pending,Entertainment,MER894,Merchant 36,Location 46,Debit,Net Banking
TX82708,ACC3,CUSTOMER3,Purchase,1/16/2025 3:38,68.35,5573.32,Online,Completed,Electronics,MER488,Merchant 15,Location 2,Debit,Debit Card
TX12198,ACC3,CUSTOMER3,Purchase,11/15/2024 12:11,270.33,2401.01,Offline,Pending,Entertainment,MER388,Merchant 91,Location 24,Credit,Wallet
TX36835,ACC3,CUSTOMER3,Transfer,1/27/2025 3:15,219.67,127.7,Offline,Completed,Entertainment,MER407,Merchant 8,Location 11,Debit,Credit Card
TX47538,ACC3,CUSTOMER3,Transfer,2/21/2025 3:53,301.9,444.57,Online,Completed,Clothing,MER620,Merchant 17,Location 35,Debit,Credit Card
TX24570,ACC3,CUSTOMER3,Transfer,11/4/2024 4:34,329.3,5707.23,Offline,Completed,Entertainment,MER237,Merchant 22,Location 17,Debit,Debit Card
TX49513,ACC3,CUSTOMER3,Refund,12/20/2024 0:14,327.44,7169.58,Offline,Pending,Groceries,MER941,Merchant 80,Location 2,Credit,Debit Card
TX96344,ACC3,CUSTOMER3,Purchase,12/12/2024 22:46,239.93,9783.7,Offline,Pending,Groceries,MER404,Merchant 100,Location 5,Credit,Wallet
TX32316,ACC3,CUSTOMER3,Refund,2/27/2025 14:17,277.71,9478.9,Online,Failed,Groceries,MER463,Merchant 15,Location 39,Credit,Debit Card
TX77799,ACC3,CUSTOMER3,Refund,1/24/2025 13:25,185.78,4384.17,Offline,Pending,Clothing,MER454,Merchant 3,Location 2,Debit,Wallet
TX19639,ACC3,CUSTOMER3,Refund,2/7/2025 19:10,341.46,519.45,Mobile,Pending,Groceries,MER714,Merchant 53,Location 48,Credit,Debit Card
TX12315,ACC3,CUSTOMER3,Transfer,1/3/2025 12:21,295.77,6085.65,Mobile,Completed,Clothing,MER284,Merchant 23,Location 45,Credit,Wallet
TX93155,ACC3,CUSTOMER3,Purchase,11/9/2024 13:38,241.33,6046.24,Mobile,Pending,Clothing,MER363,Merchant 61,Location 21,Credit,Debit Card
TX10291,ACC3,CUSTOMER3,Purchase,2/18/2025 2:42,219.84,8024.16,Mobile,Completed,Electronics,MER196,Merchant 7,Location 47,Debit,Wallet
TX95141,ACC3,CUSTOMER3,Refund,2/2/2025 19:35,373.56,3940.87,Offline,Completed,Clothing,MER204,Merchant 71,Location 8,Debit,Net Banking
TX44162,ACC3,CUSTOMER3,Purchase,12/5/2024 1:56,399.6,6332.65,Offline,Completed,Clothing,MER677,Merchant 55,Location 1,Debit,Wallet
TX31922,ACC3,CUSTOMER3,Purchase,12/13/2024 8:20,56.72,6888.13,Offline,Pending,Clothing,MER676,Merchant 74,Location 6,Debit,Net Banking
TX75006,ACC3,CUSTOMER3,Purchase,2/11/2025 7:34,184.07,678.87,Online,Completed,Electronics,MER287,Merchant 52,Location 47,Credit,Debit Card
TX38496,ACC3,CUSTOMER3,Transfer,11/24/2024 2:06,401.05,3953.29,Online,Pending,Entertainment,MER913,Merchant 28,Location 30,Debit,Net Banking
TX83384,ACC3,CUSTOMER3,Transfer,1/28/2025 12:21,322.15,5470.65,Offline,Pending,Groceries,MER105,Merchant 10,Location 36,Credit,Credit Card
TX38790,ACC3,CUSTOMER3,Purchase,12/1/2024 9:22,301,3210.58,Online,Completed,Clothing,MER228,Merchant 58,Location 28,Debit,Debit Card
TX30265,ACC3,CUSTOMER3,Transfer,12/28/2024 16:15,76.32,9489.84,Mobile,Completed,Electronics,MER912,Merchant 16,Location 1,Debit,Credit Card
TX39066,ACC3,CUSTOMER3,Purchase,10/11/2024 20:17,379.89,4913.15,Mobile,Completed,Electronics,MER925,Merchant 51,Location 43,Credit,Net Banking
TX73032,ACC3,CUSTOMER3,Refund,10/3/2024 20:43,230.88,8401.16,Mobile,Completed,Electronics,MER447,Merchant 41,Location 46,Credit,Net Banking
TX98194,ACC3,CUSTOMER3,Refund,12/2/2024 7:50,85.47,8367.35,Mobile,Completed,Clothing,MER620,Merchant 17,Location 11,Credit,Debit Card
TX75249,ACC3,CUSTOMER3,Refund,2/13/2025 2:10,419.84,7281.36,Online,Failed,Groceries,MER689,Merchant 70,Location 50,Credit,Net Banking
TX94685,ACC3,CUSTOMER3,Purchase,9/23/2024 8:11,415.82,6397.02,Mobile,Failed,Clothing,MER234,Merchant 22,Location 17,Credit,Debit Card
TX86415,ACC3,CUSTOMER3,Purchase,9/23/2024 3:10,489.54,6411.73,Mobile,Completed,Clothing,MER621,Merchant 44,Location 15,Credit,Debit Card
TX77766,ACC3,CUSTOMER3,Refund,12/20/2024 0:26,276.62,9527.23,Mobile,Pending,Groceries,MER220,Merchant 83,Location 37,Credit,Net Banking
TX58091,ACC3,CUSTOMER3,Refund,12/24/2024 3:22,282.95,2557.11,Online,Failed,Entertainment,MER339,Merchant 42,Location 15,Debit,Credit Card
TX97523,ACC3,CUSTOMER3,Refund,11/2/2024 11:51,320.45,8401.17,Online,Completed,Clothing,MER748,Merchant 5,Location 49,Credit,Debit Card
TX53917,ACC3,CUSTOMER3,Refund,12/22/2024 10:29,444.64,6456.32,Online,Failed,Entertainment,MER449,Merchant 71,Location 28,Credit,Net Banking
TX16663,ACC3,CUSTOMER3,Purchase,12/9/2024 15:49,390.26,9466.15,Online,Completed,Electronics,MER586,Merchant 66,Location 3,Debit,Debit Card
TX92286,ACC3,CUSTOMER3,Transfer,3/1/2025 23:02,20.2,6621.99,Mobile,Failed,Electronics,MER318,Merchant 15,Location 11,Debit,Credit Card
TX76518,ACC3,CUSTOMER3,Purchase,11/12/2024 20:13,468.66,9271.35,Offline,Failed,Entertainment,MER818,Merchant 1,Location 2,Credit,Net Banking
TX49921,ACC3,CUSTOMER3,Transfer,11/21/2024 0:06,384.01,3504.21,Offline,Pending,Entertainment,MER476,Merchant 49,Location 32,Credit,Debit Card
TX71243,ACC3,CUSTOMER3,Purchase,2/18/2025 21:45,20.38,2443.58,Online,Completed,Electronics,MER489,Merchant 85,Location 29,Credit,Credit Card
TX58573,ACC3,CUSTOMER3,Refund,10/25/2024 23:46,412.67,6970.12,Offline,Completed,Groceries,MER652,Merchant 12,Location 36,Debit,Credit Card
TX71116,ACC3,CUSTOMER3,Purchase,2/25/2025 5:01,457.61,4313.78,Mobile,Pending,Groceries,MER918,Merchant 31,Location 47,Debit,Net Banking
TX14243,ACC3,CUSTOMER3,Refund,10/14/2024 18:18,334.59,6828.85,Online,Failed,Clothing,MER317,Merchant 4,Location 11,Debit,Credit Card
TX14177,ACC3,CUSTOMER3,Purchase,10/11/2024 9:15,184.4,1152.35,Mobile,Pending,Groceries,MER346,Merchant 40,Location 31,Debit,Debit Card
TX12256,ACC3,CUSTOMER3,Transfer,11/5/2024 11:19,269.2,1427.75,Online,Failed,Groceries,MER798,Merchant 54,Location 3,Debit,Net Banking
TX67491,ACC3,CUSTOMER3,Purchase,11/17/2024 1:29,267.2,5109.9,Offline,Pending,Groceries,MER139,Merchant 34,Location 50,Credit,Net Banking
TX32652,ACC3,CUSTOMER3,Refund,1/24/2025 19:44,345.86,8837.01,Online,Completed,Groceries,MER520,Merchant 100,Location 40,Credit,Debit Card
TX29114,ACC3,CUSTOMER3,Transfer,12/1/2024 14:16,407,9608.42,Offline,Pending,Groceries,MER846,Merchant 82,Location 35,Debit,Credit Card
TX21307,ACC3,CUSTOMER3,Refund,2/19/2025 0:15,60.13,2273.53,Mobile,Completed,Clothing,MER232,Merchant 80,Location 32,Credit,Debit Card
TX28619,ACC3,CUSTOMER3,Transfer,11/10/2024 6:03,146.07,8534.28,Offline,Completed,Entertainment,MER565,Merchant 28,Location 7,Credit,Net Banking
TX71484,ACC3,CUSTOMER3,Refund,10/8/2024 12:34,11.09,4217.55,Mobile,Pending,Clothing,MER756,Merchant 89,Location 40,Debit,Net Banking
TX72464,ACC3,CUSTOMER3,Purchase,11/27/2024 16:43,63.94,7807.92,Offline,Completed,Entertainment,MER423,Merchant 3,Location 42,Credit,Credit Card
TX44180,ACC3,CUSTOMER3,Refund,9/20/2024 14:24,292.87,6599.38,Mobile,Failed,Clothing,MER963,Merchant 87,Location 14,Credit,Net Banking
TX99226,ACC3,CUSTOMER3,Transfer,1/5/2025 15:48,67.79,1605.51,Offline,Failed,Groceries,MER483,Merchant 65,Location 21,Credit,Wallet
TX68766,ACC3,CUSTOMER3,Purchase,10/6/2024 12:36,114.44,5966.26,Mobile,Pending,Electronics,MER521,Merchant 53,Location 17,Debit,Net Banking
TX58477,ACC3,CUSTOMER3,Purchase,2/17/2025 17:57,230.9,1693.53,Online,Pending,Groceries,MER916,Merchant 84,Location 10,Debit,Credit Card
TX41710,ACC3,CUSTOMER3,Transfer,12/13/2024 14:32,242.61,7151.58,Online,Failed,Electronics,MER290,Merchant 60,Location 19,Debit,Wallet
TX58831,ACC3,CUSTOMER3,Refund,10/25/2024 23:39,63.13,1125.14,Offline,Failed,Electronics,MER188,Merchant 42,Location 42,Debit,Debit Card
TX28234,ACC3,CUSTOMER3,Transfer,3/7/2025 15:43,499.03,6523.32,Online,Pending,Entertainment,MER378,Merchant 41,Location 1,Debit,Net Banking
TX62807,ACC3,CUSTOMER3,Purchase,2/16/2025 3:27,121.16,6555.8,Online,Failed,Groceries,MER813,Merchant 2,Location 42,Debit,Debit Card
TX98549,ACC3,CUSTOMER3,Transfer,3/9/2025 15:47,217.12,4821.83,Offline,Pending,Electronics,MER152,Merchant 26,Location 41,Debit,Net Banking
TX93305,ACC3,CUSTOMER3,Refund,11/4/2024 5:15,76.38,594.62,Mobile,Completed,Entertainment,MER636,Merchant 8,Location 45,Debit,Net Banking
TX89297,ACC3,CUSTOMER3,Transfer,10/28/2024 20:09,380.5,7838.96,Mobile,Completed,Entertainment,MER349,Merchant 64,Location 23,Debit,Debit Card
TX60869,ACC3,CUSTOMER3,Transfer,9/14/2024 13:01,471.82,4178.08,Mobile,Failed,Clothing,MER678,Merchant 7,Location 7,Debit,Credit Card
TX48250,ACC3,CUSTOMER3,Transfer,3/2/2025 12:22,229.24,356.77,Offline,Pending,Entertainment,MER606,Merchant 95,Location 39,Debit,Credit Card
TX71709,ACC3,CUSTOMER3,Refund,9/16/2024 1:55,465.29,8139.47,Offline,Completed,Electronics,MER615,Merchant 22,Location 10,Debit,Credit Card
TX46858,ACC3,CUSTOMER3,Transfer,2/15/2025 8:19,235.59,9481.54,Mobile,Completed,Clothing,MER480,Merchant 2,Location 8,Credit,Wallet
TX44548,ACC3,CUSTOMER3,Purchase,12/30/2024 22:54,326.7,7961.99,Offline,Failed,Clothing,MER136,Merchant 58,Location 13,Debit,Debit Card
TX61575,ACC3,CUSTOMER3,Purchase,1/17/2025 22:02,108.6,6519.95,Offline,Completed,Electronics,MER755,Merchant 2,Location 36,Credit,Wallet
TX15510,ACC3,CUSTOMER3,Transfer,2/2/2025 19:21,215.53,8155.37,Mobile,Pending,Clothing,MER948,Merchant 83,Location 25,Credit,Wallet
TX90536,ACC3,CUSTOMER3,Transfer,12/19/2024 22:20,391.68,5802.85,Mobile,Completed,Entertainment,MER930,Merchant 17,Location 39,Debit,Debit Card
TX22942,ACC3,CUSTOMER3,Purchase,10/17/2024 3:20,260.61,7886.01,Mobile,Completed,Electronics,MER924,Merchant 71,Location 41,Credit,Debit Card
TX30704,ACC3,CUSTOMER3,Transfer,1/1/2025 8:07,304.83,3498.33,Online,Completed,Clothing,MER939,Merchant 61,Location 5,Credit,Credit Card
TX21183,ACC3,CUSTOMER3,Purchase,2/25/2025 20:54,406.9,5701.14,Offline,Failed,Electronics,MER291,Merchant 98,Location 13,Debit,Net Banking
